iterations_since_restore,node_ip,timestamp,date,episode_reward_min,episode_reward_max,hostname,sampler_perf/mean_processing_ms,info/grad_time_ms,info/sample_time_ms,episodes_this_iter,info/num_steps_sampled,info/update_time_ms,pid,sampler_perf/mean_inference_ms,info/opt_peak_throughput,info/sample_peak_throughput,episode_reward_mean,training_iteration,info/opt_samples,episodes_total,experiment_id,done,time_this_iter_s,timesteps_since_restore,info/num_steps_trained,sampler_perf/mean_env_wait_ms,time_since_restore,timesteps_total,timesteps_this_iter,time_total_s,episode_len_mean
1787,10.142.78.137,1576702365,2019-12-18_12-52-45,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.678,230.438,0,1018280,0.001,17248,0.5680386249983777,134426.546,2145.477,312.5619999999847,1787,494.4,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2485358715057373,1018280,1018280,0.4681787381567781,454.97401881217957,1018280,591,454.97401881217957,765.28
1788,10.142.78.137,1576702365,2019-12-18_12-52-45,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.689,231.619,0,1018494,0.001,17248,0.5680386249983777,134390.772,2140.582,312.5619999999847,1788,495.8,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16875982284545898,1018494,1018494,0.4681787381567781,455.142778635025,1018494,214,455.142778635025,765.28
1789,10.142.78.137,1576702365,2019-12-18_12-52-45,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.653,232.354,0,1018694,0.001,17248,0.5680386249983777,135726.654,2133.813,312.5619999999847,1789,495.8,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16925477981567383,1018694,1018694,0.4681787381567781,455.3120334148407,1018694,200,455.3120334148407,765.28
1790,10.142.78.137,1576702366,2019-12-18_12-52-46,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.651,231.38,0,1018894,0.001,17248,0.5680386249983777,135798.446,2142.796,312.5619999999847,1790,495.8,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16674208641052246,1018894,1018894,0.4681787381567781,455.4787755012512,1018894,200,455.4787755012512,765.28
1791,10.142.78.137,1576702366,2019-12-18_12-52-46,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.631,229.842,0,1019094,0.001,17248,0.5680386249983777,136544.773,2157.135,312.5619999999847,1791,495.8,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16588878631591797,1019094,1019094,0.4681787381567781,455.64466428756714,1019094,200,455.64466428756714,765.28
1792,10.142.78.137,1576702366,2019-12-18_12-52-46,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.596,228.684,0,1019294,0.001,17248,0.5680386249983777,137885.63,2168.053,312.5619999999847,1792,495.8,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1657729148864746,1019294,1019294,0.4681787381567781,455.8104372024536,1019294,200,455.8104372024536,765.28
1793,10.142.78.137,1576702366,2019-12-18_12-52-46,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,3.743,235.558,1,1019854,0.001,17248,0.5679994054186366,142072.03,2257.621,302.2109999999846,1793,531.8,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.245530366897583,1019854,1019854,0.4678617484279948,456.0559675693512,1019854,560,456.0559675693512,781.36
1794,10.142.78.137,1576702366,2019-12-18_12-52-46,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,3.407,220.859,0,1020480,0.001,17248,0.5679994054186367,137919.935,2127.598,302.2109999999846,1794,469.9,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26552557945251465,1020480,1020480,0.4678617484279948,456.3214931488037,1020480,626,456.3214931488037,781.36
1795,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,3.058,209.855,0,1020933,0.001,17248,0.5679994054186367,135787.526,1978.509,302.2109999999846,1795,415.2,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2228999137878418,1020933,1020933,0.4678617484279948,456.54439306259155,1020933,453,456.54439306259155,781.36
1796,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,2.723,197.457,0,1021214,0.001,17248,0.5679994054186367,129449.293,1785.196,302.2109999999846,1796,352.5,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18932533264160156,1021214,1021214,0.4678617484279948,456.73371839523315,1021214,281,456.73371839523315,781.36
1797,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,2.523,188.93,0,1021414,0.001,17248,0.5679994054186367,124212.847,1658.814,302.2109999999846,1797,313.4,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16124439239501953,1021414,1021414,0.4678617484279948,456.8949627876282,1021414,200,456.8949627876282,781.36
1798,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,2.505,188.352,0,1021614,0.001,17248,0.5679994054186367,124537.048,1656.473,302.2109999999846,1798,312.0,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16278934478759766,1021614,1021614,0.4678617484279948,457.05775213241577,1021614,200,457.05775213241577,781.36
1799,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23721089005675766,2.521,187.54,0,1021814,0.001,17248,0.5679994054186367,123759.715,1663.649,302.2109999999846,1799,312.0,1042,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16129016876220703,1021814,1021814,0.4678617484279948,457.219042301178,1021814,200,457.219042301178,781.36
1800,10.142.78.137,1576702367,2019-12-18_12-52-47,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23704640531799398,2.597,192.032,1,1022185,0.001,17248,0.5679590793435192,126726.719,1713.774,310.45999999998406,1800,329.1,1043,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21248316764831543,1022185,1022185,0.4675386237562797,457.4315254688263,1022185,371,457.4315254688263,793.0
1801,10.142.78.137,1576702368,2019-12-18_12-52-48,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23704640531799404,3.033,211.875,0,1023286,0.001,17248,0.5679590793435192,138203.474,1978.528,310.45999999998406,1801,419.2,1043,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.36872434616088867,1023286,1023286,0.4675386237562796,457.8002498149872,1023286,1101,457.8002498149872,793.0
1802,10.142.78.137,1576702368,2019-12-18_12-52-48,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23704640531799404,3.336,225.11,0,1024067,0.001,17248,0.5679590793435192,143063.251,2120.295,310.45999999998406,1802,477.3,1043,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3012099266052246,1024067,1024067,0.4675386237562796,458.1014597415924,1024067,781,458.1014597415924,793.0
1803,10.142.78.137,1576702368,2019-12-18_12-52-48,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23704640531799404,3.32,222.787,0,1024470,0.001,17248,0.5679590793435192,139049.019,2071.934,310.45999999998406,1803,461.6,1043,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22215914726257324,1024470,1024470,0.4675386237562796,458.323618888855,1024470,403,458.323618888855,793.0
1804,10.142.78.137,1576702369,2019-12-18_12-52-49,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23688373273993835,3.232,218.599,1,1024890,0.001,17248,0.5679197204066301,136445.911,2017.395,308.6889999999837,1804,441.0,1044,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22275424003601074,1024890,1024890,0.467219658020514,458.546373128891,1024890,420,458.546373128891,796.09
1805,10.142.78.137,1576702369,2019-12-18_12-52-49,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23688373273993835,3.227,219.304,0,1025336,0.001,17248,0.5679197204066302,136437.668,2007.719,308.6889999999837,1805,440.3,1044,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22987747192382812,1025336,1025336,0.467219658020514,458.7762506008148,1025336,446,458.7762506008148,796.09
1806,10.142.78.137,1576702369,2019-12-18_12-52-49,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2365609741935134,3.356,225.283,2,1025894,0.001,17248,0.5678423554026867,139433.742,2077.386,311.31299999998373,1806,468.0,1046,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.25046324729919434,1025894,1025894,0.4665864425289078,459.026713848114,1025894,558,459.026713848114,791.74
1807,10.142.78.137,1576702369,2019-12-18_12-52-49,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2365609741935134,3.439,230.18,0,1026303,0.001,17248,0.5678423554026867,142145.794,2123.989,311.3129999999837,1807,488.9,1046,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21110892295837402,1026303,1026303,0.4665864425289077,459.2378227710724,1026303,409,459.2378227710724,791.74
1808,10.142.78.137,1576702370,2019-12-18_12-52-50,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2364001754633273,3.624,239.159,1,1026861,0.001,17248,0.567804077166249,144786.27,2193.937,319.4629999999837,1808,524.7,1047,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2545759677886963,1026861,1026861,0.46627106321607814,459.4923987388611,1026861,558,459.4923987388611,792.56
1809,10.142.78.137,1576702370,2019-12-18_12-52-50,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23640017546332737,3.628,239.855,0,1027061,0.001,17248,0.567804077166249,144618.817,2187.572,319.46299999998365,1809,524.7,1047,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16830754280090332,1027061,1027061,0.46627106321607814,459.660706281662,1027061,200,459.660706281662,792.56
1810,10.142.78.137,1576702370,2019-12-18_12-52-50,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23640017546332737,3.559,235.377,0,1027261,0.001,17248,0.567804077166249,142616.001,2156.54,319.46299999998365,1810,507.6,1047,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16696667671203613,1027261,1027261,0.46627106321607814,459.827672958374,1027261,200,459.827672958374,792.56
1811,10.142.78.137,1576702370,2019-12-18_12-52-50,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2362401361810383,3.245,221.499,1,1027725,0.001,17248,0.5677663287693421,136815.339,2004.072,325.4479999999835,1811,443.9,1048,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.22681403160095215,1027725,1027725,0.46595740660792856,460.054486989975,1027725,464,460.054486989975,793.03
1812,10.142.78.137,1576702370,2019-12-18_12-52-50,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23624013618103834,3.287,223.133,0,1028605,0.001,17248,0.567766328769342,138039.769,2033.768,325.4479999999835,1812,453.8,1048,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3179001808166504,1028605,1028605,0.4659574066079286,460.3723871707916,1028605,880,460.3723871707916,793.03
1813,10.142.78.137,1576702371,2019-12-18_12-52-51,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2360817445907697,3.367,250.926,1,1029261,0.002,17248,0.5677318120493635,142281.977,1909.332,316.2009999999832,1813,479.1,1049,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.500901460647583,1029261,1029261,0.46564737429829806,460.8732886314392,1029261,656,460.8732886314392,795.79
1814,10.142.78.137,1576702371,2019-12-18_12-52-51,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23608174459076975,3.596,259.409,0,1030191,0.001,17248,0.5677318120493635,147394.416,2043.492,316.2009999999832,1814,530.1,1049,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.30983734130859375,1030191,1030191,0.46564737429829806,461.1831259727478,1030191,930,461.1831259727478,795.79
1815,10.142.78.137,1576702371,2019-12-18_12-52-51,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23608174459076975,3.63,257.803,0,1030621,0.001,17248,0.5677318120493635,145606.857,2050.016,316.2009999999832,1815,528.5,1049,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.21416616439819336,1030621,1030621,0.46564737429829806,461.397292137146,1030621,430,461.397292137146,795.79
1816,10.142.78.137,1576702372,2019-12-18_12-52-52,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23608174459076975,3.516,250.453,0,1030902,0.001,17248,0.5677318120493635,142434.323,1999.575,316.2009999999832,1816,500.8,1049,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17583298683166504,1030902,1030902,0.46564737429829806,461.57312512397766,1030902,281,461.57312512397766,795.79
1817,10.142.78.137,1576702372,2019-12-18_12-52-52,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23608174459076975,3.417,246.483,0,1031102,0.001,17248,0.5677318120493635,140432.457,1946.989,316.2009999999832,1817,479.9,1049,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1703493595123291,1031102,1031102,0.46564737429829806,461.74347448349,1031102,200,461.74347448349,795.79
1818,10.142.78.137,1576702372,2019-12-18_12-52-52,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23592190612425007,3.392,244.569,1,1031577,0.001,17248,0.5676964020850095,139030.861,1928.288,308.6269999999833,1818,471.6,1050,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.23511290550231934,1031577,1031577,0.4653348012191495,461.9785873889923,1031577,475,461.9785873889923,802.44
1819,10.142.78.137,1576702372,2019-12-18_12-52-52,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,3.732,259.015,1,1032391,0.002,17248,0.5676627655615162,142830.202,2057.798,310.3729999999837,1819,533.0,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.31618475914001465,1032391,1032391,0.4650314901419373,462.2947721481323,1032391,814,462.2947721481323,791.67
1820,10.142.78.137,1576702373,2019-12-18_12-52-53,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.184,277.915,0,1033474,0.001,17248,0.5676627655615162,148489.762,2235.576,310.37299999998373,1820,621.3,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.36047887802124023,1033474,1033474,0.4650314901419373,462.65525102615356,1033474,1083,462.65525102615356,791.67
1821,10.142.78.137,1576702373,2019-12-18_12-52-53,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.38,284.184,0,1034316,0.001,17248,0.5676627655615162,150473.321,2319.271,310.37299999998373,1821,659.1,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.291428804397583,1034316,1034316,0.4650314901419373,462.94667983055115,1034316,842,462.94667983055115,791.67
1822,10.142.78.137,1576702373,2019-12-18_12-52-53,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.334,280.889,0,1035116,0.001,17248,0.5676627655615162,150225.061,2318.001,310.37299999998373,1822,651.1,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2845613956451416,1035116,1035116,0.4650314901419373,463.2312412261963,1035116,800,463.2312412261963,791.67
1823,10.142.78.137,1576702374,2019-12-18_12-52-54,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.389,260.276,0,1035916,0.001,17248,0.5676627655615162,151643.079,2556.901,310.37299999998373,1823,665.5,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.29526209831237793,1035916,1035916,0.4650314901419373,463.52650332450867,1035916,800,463.52650332450867,791.67
1824,10.142.78.137,1576702374,2019-12-18_12-52-54,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.389,257.87,0,1036716,0.001,17248,0.5676627655615162,148661.472,2530.346,310.37299999998373,1824,652.5,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2857816219329834,1036716,1036716,0.4650314901419373,463.81228494644165,1036716,800,463.81228494644165,791.67
1825,10.142.78.137,1576702374,2019-12-18_12-52-54,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23576662238949322,4.483,261.024,0,1037333,0.001,17248,0.5676627655615162,149718.5,2571.407,310.37299999998373,1825,671.2,1051,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24662041664123535,1037333,1037333,0.4650314901419373,464.0589053630829,1037333,617,464.0589053630829,791.67
1826,10.142.78.137,1576702374,2019-12-18_12-52-54,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23561322125516349,4.65,269.625,1,1037958,0.001,17248,0.5676289971809211,151746.71,2616.965,308.58899999998323,1826,705.6,1052,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.26358747482299805,1037958,1037958,0.4647330255043844,464.3224928379059,1037958,625,464.3224928379059,806.0
1827,10.142.78.137,1576702375,2019-12-18_12-52-55,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23561322125516346,4.947,281.809,0,1038758,0.001,17248,0.5676289971809212,154747.2,2716.731,308.58899999998323,1827,765.6,1052,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2952139377593994,1038758,1038758,0.4647330255043844,464.6177067756653,1038758,800,464.6177067756653,806.0
1828,10.142.78.137,1576702375,2019-12-18_12-52-55,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23561322125516346,5.019,286.794,0,1039452,0.001,17248,0.5676289971809212,156904.599,2745.875,308.58899999998323,1828,787.5,1052,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2856173515319824,1039452,1039452,0.4647330255043844,464.90332412719727,1039452,694,464.90332412719727,806.0
1829,10.142.78.137,1576702375,2019-12-18_12-52-55,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23546241300231582,4.817,279.455,1,1039993,0.001,17248,0.5675956412911787,157805.62,2720.29,298.92499999998336,1829,760.2,1053,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.24080514907836914,1039993,1039993,0.4644398663588035,465.14412927627563,1039993,541,465.14412927627563,801.33
1830,10.142.78.137,1576702375,2019-12-18_12-52-55,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2354624130023158,4.388,262.01,0,1040248,0.001,17248,0.5675956412911787,154367.232,2585.398,298.92499999998336,1830,677.4,1053,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18173885345458984,1040248,1040248,0.4644398663588034,465.3258681297302,1040248,255,465.3258681297302,801.33
1831,10.142.78.137,1576702376,2019-12-18_12-52-56,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2354624130023158,4.058,249.46,0,1040448,0.001,17248,0.5675956412911787,151126.551,2458.108,298.92499999998336,1831,613.2,1053,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16258668899536133,1040448,1040448,0.4644398663588034,465.4884548187256,1040448,200,465.4884548187256,801.33
1832,10.142.78.137,1576702376,2019-12-18_12-52-56,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2354624130023158,3.857,253.745,0,1040648,0.001,17248,0.5675956412911787,143423.372,2180.14,298.92499999998336,1832,553.2,1053,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3255190849304199,1040648,1040648,0.4644398663588034,465.813973903656,1040648,200,465.813973903656,801.33
1833,10.142.78.137,1576702376,2019-12-18_12-52-56,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23531299865633507,3.807,255.383,1,1041334,0.001,17248,0.5675645235073101,142299.098,2121.517,299.03899999998345,1833,541.8,1054,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3111708164215088,1041334,1041334,0.46414884869312273,466.1251447200775,1041334,686,466.1251447200775,801.03
1834,10.142.78.137,1576702377,2019-12-18_12-52-57,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23531299865633507,3.88,261.716,0,1042401,0.001,17248,0.5675645235073101,146536.822,2172.198,299.0389999999834,1834,568.5,1054,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3498959541320801,1042401,1042401,0.46414884869312273,466.4750406742096,1042401,1067,466.4750406742096,801.03
1835,10.142.78.137,1576702377,2019-12-18_12-52-57,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23531299865633507,4.079,270.009,0,1043401,0.001,17248,0.5675645235073101,148748.614,2247.333,299.0389999999834,1835,606.8,1054,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3315885066986084,1043401,1043401,0.46414884869312273,466.8066291809082,1043401,1000,466.8066291809082,801.03
1836,10.142.78.137,1576702377,2019-12-18_12-52-57,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23531299865633507,4.219,274.007,0,1044289,0.001,17248,0.5675645235073101,150046.27,2310.527,299.0389999999834,1836,633.1,1054,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.304868221282959,1044289,1044289,0.46414884869312273,467.11149740219116,1044289,888,467.11149740219116,801.03
1837,10.142.78.137,1576702377,2019-12-18_12-52-57,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23531299865633507,4.129,270.164,0,1044892,0.001,17248,0.5675645235073101,148559.67,2270.472,299.0389999999834,1837,613.4,1054,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2558465003967285,1044892,1044892,0.46414884869312273,467.3673439025879,1044892,603,467.3673439025879,801.03
