episodes_total,timesteps_total,time_this_iter_s,info/num_steps_sampled,timesteps_since_restore,iterations_since_restore,episodes_this_iter,sampler_perf/mean_env_wait_ms,info/opt_samples,sampler_perf/mean_processing_ms,time_since_restore,date,training_iteration,info/sample_time_ms,info/num_steps_trained,time_total_s,episode_len_mean,info/opt_peak_throughput,episode_reward_mean,info/grad_time_ms,sampler_perf/mean_inference_ms,episode_reward_max,hostname,info/sample_peak_throughput,info/update_time_ms,timestamp,pid,node_ip,episode_reward_min,timesteps_this_iter,experiment_id,done
3050,839331,0.33176374435424805,839331,839331,1064,2,0.7174376388615014,781.8,0.31477248899241106,350.73230266571045,2019-12-18_11-16-09,1064,315.256,839331,350.73230266571045,68.31,165802.382,-155.59900000000025,4.715,0.5844512573261794,585.9999999999998,zack-XPS-15-9560,2479.886,0.001,1576696569,11562,10.142.78.137,-642.1000000000003,872,c3fc92d7f4874dea9e1921f76f825b97,False
3053,840088,0.29570484161376953,840088,840088,1065,3,0.717401903675864,788.3,0.31476065563927197,351.0280075073242,2019-12-18_11-16-09,1065,314.689,840088,351.0280075073242,68.31,165960.76,-153.71700000000027,4.75,0.5844427646248418,585.9999999999998,zack-XPS-15-9560,2505.014,0.001,1576696569,11562,10.142.78.137,-642.1000000000003,757,c3fc92d7f4874dea9e1921f76f825b97,False
3056,840917,0.33057451248168945,840917,840917,1066,3,0.7173668021506573,785.9,0.31474880800097343,351.3585820198059,2019-12-18_11-16-09,1066,315.62,840917,351.3585820198059,68.42,164160.177,-149.6710000000003,4.787,0.5844336257797934,585.9999999999998,zack-XPS-15-9560,2490.022,0.001,1576696569,11562,10.142.78.137,-642.1000000000003,829,c3fc92d7f4874dea9e1921f76f825b97,False
3059,841619,0.2935457229614258,841619,841619,1067,3,0.717331632793595,774.9,0.31473720411213113,351.65212774276733,2019-12-18_11-16-10,1067,313.1,841619,351.65212774276733,68.28,162753.252,-145.6080000000003,4.761,0.5844238716690643,585.9999999999998,zack-XPS-15-9560,2474.931,0.001,1576696570,11562,10.142.78.137,-642.1000000000003,702,c3fc92d7f4874dea9e1921f76f825b97,False
3062,842337,0.29152464866638184,842337,842337,1068,3,0.7172942004650312,766.5,0.31472457194675213,351.9436523914337,2019-12-18_11-16-10,1068,309.703,842337,351.9436523914337,68.21,161437.654,-143.52400000000034,4.748,0.5844123386833312,585.9999999999998,zack-XPS-15-9560,2474.955,0.001,1576696570,11562,10.142.78.137,-642.1000000000003,718,c3fc92d7f4874dea9e1921f76f825b97,False
3064,842989,0.27321958541870117,842989,842989,1069,2,0.7172650609698041,763.7,0.31471403026382183,352.2168719768524,2019-12-18_11-16-10,1069,307.737,842989,352.2168719768524,68.4,163120.959,-141.47200000000038,4.682,0.5844027617696193,585.9999999999998,zack-XPS-15-9560,2481.661,0.001,1576696570,11562,10.142.78.137,-642.1000000000003,652,c3fc92d7f4874dea9e1921f76f825b97,False
3067,843674,0.29180026054382324,843674,843674,1070,3,0.7172200156995797,752.0,0.3146976828386181,352.50867223739624,2019-12-18_11-16-11,1070,302.182,843674,352.50867223739624,68.92,162855.315,-129.5730000000004,4.618,0.5843883256686989,585.9999999999998,zack-XPS-15-9560,2488.568,0.001,1576696571,11562,10.142.78.137,-642.1000000000003,685,c3fc92d7f4874dea9e1921f76f825b97,False
3071,844557,0.3507077693939209,844557,844557,1071,4,0.7171691125621165,754.6,0.31467998311479284,352.85938000679016,2019-12-18_11-16-11,1071,303.767,844557,352.85938000679016,68.46,160784.246,-131.63100000000043,4.693,0.5843707966068877,585.9999999999998,zack-XPS-15-9560,2484.141,0.001,1576696571,11562,10.142.78.137,-642.1000000000003,883,c3fc92d7f4874dea9e1921f76f825b97,False
3074,845392,0.3450593948364258,845392,845392,1072,3,0.7171353530847665,769.7,0.3146684061627578,353.2044394016266,2019-12-18_11-16-11,1072,307.449,845392,353.2044394016266,68.42,162086.396,-141.8050000000004,4.749,0.5843590941773217,585.9999999999998,zack-XPS-15-9560,2503.505,0.001,1576696571,11562,10.142.78.137,-642.1000000000003,835,c3fc92d7f4874dea9e1921f76f825b97,False
3077,846082,0.2967100143432617,846082,846082,1073,3,0.7170989852179076,762.3,0.31465738530671,353.50114941596985,2019-12-18_11-16-12,1073,304.678,846082,353.50114941596985,68.06,159931.469,-141.61000000000033,4.766,0.5843464177411094,585.9999999999998,zack-XPS-15-9560,2501.985,0.001,1576696572,11562,10.142.78.137,-642.1000000000003,690,c3fc92d7f4874dea9e1921f76f825b97,False
3080,846745,0.2843449115753174,846745,846745,1074,3,0.7170595577066666,741.4,0.3146453632645002,353.78549432754517,2019-12-18_11-16-12,1074,300.048,846745,353.78549432754517,68.03,159413.181,-145.4640000000003,4.651,0.5843330571105938,585.9999999999998,zack-XPS-15-9560,2470.934,0.001,1576696572,11562,10.142.78.137,-642.1000000000003,663,c3fc92d7f4874dea9e1921f76f825b97,False
3082,847409,0.3075754642486572,847409,847409,1075,2,0.7170351465278968,732.1,0.314637615854874,354.0930697917938,2019-12-18_11-16-12,1075,301.306,847409,354.0930697917938,68.27,159689.32,-143.63100000000034,4.585,0.5843254267317168,585.9999999999998,zack-XPS-15-9560,2429.757,0.001,1576696572,11562,10.142.78.137,-642.1000000000003,664,c3fc92d7f4874dea9e1921f76f825b97,False
3085,848201,0.3159518241882324,848201,848201,1076,3,0.7169976829865657,728.4,0.3146256274866995,354.40902161598206,2019-12-18_11-16-13,1076,299.898,848201,354.40902161598206,67.99,160523.48,-143.47200000000032,4.538,0.584313164001895,585.9999999999998,zack-XPS-15-9560,2428.823,0.001,1576696573,11562,10.142.78.137,-642.1000000000003,792,c3fc92d7f4874dea9e1921f76f825b97,False
3088,848994,0.3115198612213135,848994,848994,1077,3,0.7169589520057535,737.5,0.3146134905790829,354.72054147720337,2019-12-18_11-16-13,1077,301.634,848994,354.72054147720337,68.07,160467.463,-145.4940000000003,4.596,0.5843008988622264,585.9999999999998,zack-XPS-15-9560,2445.014,0.001,1576696573,11562,10.142.78.137,-642.1000000000003,793,c3fc92d7f4874dea9e1921f76f825b97,False
3091,849797,0.31971144676208496,849797,849797,1078,3,0.7169203419550292,746.0,0.3146012093658958,355.04025292396545,2019-12-18_11-16-13,1078,304.378,849797,355.04025292396545,68.38,159754.456,-145.52100000000036,4.67,0.5842889510321913,585.9999999999998,zack-XPS-15-9560,2450.903,0.001,1576696573,11562,10.142.78.137,-642.1000000000003,803,c3fc92d7f4874dea9e1921f76f825b97,False
3094,850501,0.28671956062316895,850501,850501,1079,3,0.7168785315219377,751.2,0.314587962527278,355.3269724845886,2019-12-18_11-16-13,1079,305.684,850501,355.3269724845886,68.46,159260.46,-139.50100000000037,4.717,0.5842758565908629,585.9999999999998,zack-XPS-15-9560,2457.44,0.001,1576696573,11562,10.142.78.137,-642.1000000000003,704,c3fc92d7f4874dea9e1921f76f825b97,False
3097,851169,0.28447699546813965,851169,851169,1080,3,0.7168347876149521,749.5,0.31457418922119496,355.61144948005676,2019-12-18_11-16-14,1080,304.981,851169,355.61144948005676,68.31,159834.8,-145.33700000000036,4.689,0.5842624136744908,585.9999999999998,zack-XPS-15-9560,2457.528,0.001,1576696574,11562,10.142.78.137,-642.1000000000003,668,c3fc92d7f4874dea9e1921f76f825b97,False
3100,851868,0.2927272319793701,851868,851868,1081,3,0.716788544559023,731.1,0.3145592934206764,355.90417671203613,2019-12-18_11-16-14,1081,299.354,851868,355.90417671203613,68.21,161390.704,-135.1470000000004,4.53,0.5842476584523651,585.9999999999998,zack-XPS-15-9560,2442.258,0.001,1576696574,11562,10.142.78.137,-642.1000000000003,699,c3fc92d7f4874dea9e1921f76f825b97,False
3103,852612,0.3020660877227783,852612,852612,1082,3,0.7167409505343707,722.0,0.3145441061216101,356.2062427997589,2019-12-18_11-16-14,1082,295.066,852612,356.2062427997589,68.19,159694.536,-137.18200000000036,4.521,0.584232282281512,585.9999999999998,zack-XPS-15-9560,2446.911,0.001,1576696574,11562,10.142.78.137,-642.1000000000003,744,c3fc92d7f4874dea9e1921f76f825b97,False
3106,853358,0.4024055004119873,853358,853358,1083,3,0.7167002267255596,727.6,0.31453163899642733,356.6086483001709,2019-12-18_11-16-15,1083,305.646,853358,356.6086483001709,68.19,161408.119,-133.21000000000038,4.508,0.5842227390243139,585.9999999999998,zack-XPS-15-9560,2380.533,0.001,1576696575,11562,10.142.78.137,-642.1000000000003,746,c3fc92d7f4874dea9e1921f76f825b97,False
3108,854024,0.3014943599700928,854024,854024,1084,2,0.7166705338607364,727.9,0.3145223675363815,356.910142660141,2019-12-18_11-16-15,1084,307.265,854024,356.910142660141,68.2,158492.952,-127.14000000000038,4.593,0.5842167857431767,585.9999999999998,zack-XPS-15-9560,2368.964,0.001,1576696575,11562,10.142.78.137,-642.1000000000003,666,c3fc92d7f4874dea9e1921f76f825b97,False
3111,854794,0.35589075088500977,854794,854794,1085,3,0.7166242536418929,738.5,0.314507459523325,357.266033411026,2019-12-18_11-16-15,1085,312.008,854794,357.266033411026,68.67,157803.508,-135.13500000000036,4.68,0.5842062650590631,383.5999999999992,zack-XPS-15-9560,2366.928,0.001,1576696575,11562,10.142.78.137,-642.1000000000003,770,c3fc92d7f4874dea9e1921f76f825b97,False
3114,855553,0.30756258964538574,855553,855553,1086,3,0.7165768362763818,735.2,0.31449169649792097,357.5735960006714,2019-12-18_11-16-16,1086,311.191,855553,357.5735960006714,68.7,157924.639,-133.10700000000034,4.655,0.5841937462418494,383.5999999999992,zack-XPS-15-9560,2362.54,0.001,1576696576,11562,10.142.78.137,-642.1000000000003,759,c3fc92d7f4874dea9e1921f76f825b97,False
3117,856344,0.3273472785949707,856344,856344,1087,3,0.7165309152860803,735.0,0.3144765443771401,357.90094327926636,2019-12-18_11-16-16,1087,312.802,856344,357.90094327926636,68.99,158598.071,-135.32300000000038,4.634,0.584181604264494,383.5999999999992,zack-XPS-15-9560,2349.728,0.001,1576696576,11562,10.142.78.137,-642.1000000000003,791,c3fc92d7f4874dea9e1921f76f825b97,False
3119,857139,0.32120418548583984,857139,857139,1088,2,0.7165009235555064,734.2,0.3144663690628945,358.2221474647522,2019-12-18_11-16-16,1088,312.984,857139,358.2221474647522,69.11,159750.268,-131.3240000000004,4.596,0.5841739417987463,383.5999999999992,zack-XPS-15-9560,2345.81,0.001,1576696576,11562,10.142.78.137,-642.1000000000003,795,c3fc92d7f4874dea9e1921f76f825b97,False
3122,857972,0.3432629108428955,857972,857972,1089,3,0.716459963157689,747.1,0.3144519908313048,358.5654103755951,2019-12-18_11-16-17,1089,318.625,857972,358.5654103755951,69.05,162335.622,-133.43000000000038,4.602,0.5841627318309086,383.5999999999992,zack-XPS-15-9560,2344.759,0.001,1576696577,11562,10.142.78.137,-642.1000000000003,833,c3fc92d7f4874dea9e1921f76f825b97,False
3125,858663,0.30023646354675293,858663,858663,1090,3,0.7164183888822153,749.4,0.3144374344929172,358.86564683914185,2019-12-18_11-16-17,1090,320.191,858663,358.86564683914185,69.15,162511.254,-137.48900000000035,4.611,0.5841514833108107,383.5999999999992,zack-XPS-15-9560,2340.477,0.001,1576696577,11562,10.142.78.137,-642.1000000000003,691,c3fc92d7f4874dea9e1921f76f825b97,False
3128,859522,0.32452893257141113,859522,859522,1091,3,0.7163774309295805,765.4,0.3144229455564275,359.19017577171326,2019-12-18_11-16-17,1091,323.274,859522,359.19017577171326,69.07,162529.758,-137.4190000000004,4.709,0.5841402087267948,383.5999999999992,zack-XPS-15-9560,2367.647,0.001,1576696577,11562,10.142.78.137,-642.1000000000003,859,c3fc92d7f4874dea9e1921f76f825b97,False
3131,860342,0.328324556350708,860342,860342,1092,3,0.7163364216495842,773.0,0.31440890104576436,359.51850032806396,2019-12-18_11-16-18,1092,325.886,860342,359.51850032806396,69.03,163867.327,-133.4340000000004,4.717,0.5841295906333966,383.5999999999992,zack-XPS-15-9560,2371.992,0.001,1576696578,11562,10.142.78.137,-642.1000000000003,820,c3fc92d7f4874dea9e1921f76f825b97,False
3134,861207,0.3350820541381836,861207,861207,1093,3,0.7162986277348442,784.9,0.31439597589275475,359.85358238220215,2019-12-18_11-16-18,1093,319.077,861207,359.85358238220215,68.75,163739.28,-131.4450000000004,4.794,0.5841191926285724,383.5999999999992,zack-XPS-15-9560,2459.908,0.001,1576696578,11562,10.142.78.137,-642.1000000000003,865,c3fc92d7f4874dea9e1921f76f825b97,False
3137,862122,0.340181827545166,862122,862122,1094,3,0.7162623892227532,809.8,0.31438334471722945,360.1937642097473,2019-12-18_11-16-18,1094,322.87,862122,360.1937642097473,68.81,166522.725,-141.68600000000035,4.863,0.5841083099623425,383.5999999999992,zack-XPS-15-9560,2508.131,0.001,1576696578,11562,10.142.78.137,-642.1000000000003,915,c3fc92d7f4874dea9e1921f76f825b97,False
3140,862921,0.3240475654602051,862921,862921,1095,3,0.716224394354558,812.7,0.31437003217535947,360.5178117752075,2019-12-18_11-16-19,1095,319.27,862921,360.5178117752075,69.53,153973.47,-143.94500000000036,5.278,0.5840973604785037,383.5999999999992,zack-XPS-15-9560,2545.494,0.001,1576696579,11562,10.142.78.137,-642.1000000000003,799,c3fc92d7f4874dea9e1921f76f825b97,False
3143,863795,0.3275611400604248,863795,863795,1096,3,0.7161871761119724,824.2,0.3143568501814713,360.84537291526794,2019-12-18_11-16-19,1096,321.187,863795,360.84537291526794,69.25,153700.764,-149.98900000000032,5.362,0.5840860063596763,383.5999999999992,zack-XPS-15-9560,2566.107,0.001,1576696579,11562,10.142.78.137,-642.1000000000003,874,c3fc92d7f4874dea9e1921f76f825b97,False
3146,864624,0.3199918270111084,864624,864624,1097,3,0.7161514920707601,828.0,0.31434382849843995,361.16536474227905,2019-12-18_11-16-19,1097,320.409,864624,361.16536474227905,69.37,153226.049,-150.0930000000003,5.404,0.5840738869366471,383.5999999999992,zack-XPS-15-9560,2584.199,0.001,1576696579,11562,10.142.78.137,-642.1000000000003,829,c3fc92d7f4874dea9e1921f76f825b97,False
3148,865464,0.3193345069885254,865464,865464,1098,2,0.7161277598300057,832.5,0.31433502674357183,361.4846992492676,2019-12-18_11-16-20,1098,320.151,865464,361.4846992492676,69.42,151790.49,-150.10100000000034,5.485,0.5840652109365823,383.5999999999992,zack-XPS-15-9560,2600.339,0.001,1576696580,11562,10.142.78.137,-642.1000000000003,840,c3fc92d7f4874dea9e1921f76f825b97,False
3151,866197,0.3008582592010498,866197,866197,1099,3,0.7160899884004884,822.5,0.31432151905235595,361.7855575084686,2019-12-18_11-16-20,1099,315.981,866197,361.7855575084686,69.38,151777.655,-148.03400000000033,5.419,0.5840522302099774,383.5999999999992,zack-XPS-15-9560,2603.006,0.001,1576696580,11562,10.142.78.137,-639.5000000000006,733,c3fc92d7f4874dea9e1921f76f825b97,False
3154,866823,0.26978206634521484,866823,866823,1100,3,0.7160486962340363,816.0,0.3143069416386981,362.05533957481384,2019-12-18_11-16-20,1100,312.987,866823,362.05533957481384,69.45,151958.765,-143.92300000000031,5.37,0.5840390327812515,383.5999999999992,zack-XPS-15-9560,2607.136,0.001,1576696580,11562,10.142.78.137,-639.5000000000006,626,c3fc92d7f4874dea9e1921f76f825b97,False
3157,867504,0.28225231170654297,867504,867504,1101,3,0.7160044400789528,798.2,0.31429150323653215,362.3375918865204,2019-12-18_11-16-20,1101,308.894,867504,362.3375918865204,69.38,152449.305,-141.78700000000032,5.236,0.584025047444609,383.5999999999992,zack-XPS-15-9560,2584.055,0.001,1576696580,11562,10.142.78.137,-639.5000000000006,681,c3fc92d7f4874dea9e1921f76f825b97,False
3160,868152,0.28523731231689453,868152,868152,1102,3,0.7159594470163675,781.0,0.31427620937271394,362.6228291988373,2019-12-18_11-16-21,1102,304.681,868152,362.6228291988373,69.51,151820.333,-143.76500000000033,5.144,0.5840109081247646,383.5999999999992,zack-XPS-15-9560,2563.34,0.001,1576696581,11562,10.142.78.137,-639.5000000000006,648,c3fc92d7f4874dea9e1921f76f825b97,False
3162,868923,0.30153512954711914,868923,868923,1103,2,0.7159296150762939,771.6,0.31426593754189136,362.9243643283844,2019-12-18_11-16-21,1103,301.372,868923,362.9243643283844,69.5,151247.808,-143.7600000000003,5.102,0.584001276773507,383.5999999999992,zack-XPS-15-9560,2560.29,0.001,1576696581,11562,10.142.78.137,-639.5000000000006,771,c3fc92d7f4874dea9e1921f76f825b97,False
3166,869773,0.3318636417388916,869773,869773,1104,4,0.7158788141953365,765.1,0.31424937057357427,363.2562279701233,2019-12-18_11-16-21,1104,300.647,869773,363.2562279701233,68.95,152701.949,-143.7230000000002,5.01,0.5839835957459796,383.5999999999992,zack-XPS-15-9560,2544.844,0.001,1576696581,11562,10.142.78.137,-639.5000000000006,850,c3fc92d7f4874dea9e1921f76f825b97,False
3169,870686,0.3460114002227783,870686,870686,1105,3,0.7158429356084974,776.5,0.3142380320682146,363.60223937034607,2019-12-18_11-16-22,1105,303.229,870686,363.60223937034607,68.72,167944.322,-147.84200000000018,4.624,0.5839700411816916,383.5999999999992,zack-XPS-15-9560,2560.77,0.001,1576696582,11562,10.142.78.137,-639.5000000000006,913,c3fc92d7f4874dea9e1921f76f825b97,False
3172,871417,0.298677921295166,871417,871417,1106,3,0.7158038336526411,762.2,0.3142253619163513,363.90091729164124,2019-12-18_11-16-22,1106,300.456,871417,363.90091729164124,69.34,169054.15,-150.0210000000002,4.509,0.5839553257872072,383.5999999999992,zack-XPS-15-9560,2536.811,0.001,1576696582,11562,10.142.78.137,-639.5000000000006,731,c3fc92d7f4874dea9e1921f76f825b97,False
3175,872089,0.284299373626709,872089,872089,1107,3,0.715761510778422,746.5,0.31421110671610536,364.18521666526794,2019-12-18_11-16-22,1107,297.002,872089,364.18521666526794,69.36,170084.304,-147.89100000000025,4.389,0.5839395232447532,383.0999999999991,zack-XPS-15-9560,2513.454,0.001,1576696582,11562,10.142.78.137,-639.5000000000006,672,c3fc92d7f4874dea9e1921f76f825b97,False
3177,872695,0.27743983268737793,872695,872695,1108,2,0.7157320909774907,723.1,0.31420044659926427,364.4626564979553,2019-12-18_11-16-23,1108,292.936,872695,364.4626564979553,69.44,169667.101,-137.84500000000028,4.262,0.5839287527840328,383.0999999999991,zack-XPS-15-9560,2468.46,0.001,1576696583,11562,10.142.78.137,-639.5000000000006,606,c3fc92d7f4874dea9e1921f76f825b97,False
3180,873579,0.33951354026794434,873579,873579,1109,3,0.7156933407257227,738.2,0.3141859165819066,364.80217003822327,2019-12-18_11-16-23,1109,296.644,873579,364.80217003822327,69.6,167109.337,-140.02600000000027,4.417,0.5839132684031614,383.0999999999991,zack-XPS-15-9560,2488.503,0.001,1576696583,11562,10.142.78.137,-639.5000000000006,884,c3fc92d7f4874dea9e1921f76f825b97,False
3183,874488,0.3399357795715332,874488,874488,1110,3,0.7156584129186438,766.5,0.31417296568361125,365.1421058177948,2019-12-18_11-16-23,1110,303.473,874488,365.1421058177948,69.48,166694.355,-150.2640000000002,4.598,0.583897294076434,383.0999999999991,zack-XPS-15-9560,2525.759,0.001,1576696583,11562,10.142.78.137,-639.5000000000006,909,c3fc92d7f4874dea9e1921f76f825b97,False
3187,875267,0.3138427734375,875267,875267,1111,4,0.715611893017937,776.3,0.3141564870973128,365.4559485912323,2019-12-18_11-16-24,1111,306.521,875267,365.4559485912323,69.0,164949.553,-146.07400000000018,4.706,0.5838757554427422,383.0999999999991,zack-XPS-15-9560,2532.614,0.001,1576696584,11562,10.142.78.137,-639.5000000000006,779,c3fc92d7f4874dea9e1921f76f825b97,False
3189,876131,0.32769322395324707,876131,876131,1112,2,0.7155893097999569,797.9,0.3141483661820594,365.78364181518555,2019-12-18_11-16-24,1112,310.661,876131,365.78364181518555,69.12,165879.483,-152.1830000000001,4.81,0.583865368452497,383.0999999999991,zack-XPS-15-9560,2568.394,0.001,1576696584,11562,10.142.78.137,-639.5000000000006,864,c3fc92d7f4874dea9e1921f76f825b97,False
3193,876996,0.33983778953552246,876996,876996,1113,4,0.7155480597716419,807.3,0.31413404305554965,366.12347960472107,2019-12-18_11-16-24,1113,314.423,876996,366.12347960472107,68.57,165630.231,-152.0290000000001,4.874,0.5838455003882518,383.0999999999991,zack-XPS-15-9560,2567.561,0.001,1576696584,11562,10.142.78.137,-639.5000000000006,865,c3fc92d7f4874dea9e1921f76f825b97,False
