timesteps_this_iter,info/opt_peak_throughput,done,episode_reward_max,episode_len_mean,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,info/opt_samples,timesteps_total,hostname,info/num_steps_sampled,info/update_time_ms,timesteps_since_restore,timestamp,training_iteration,episodes_this_iter,time_this_iter_s,iterations_since_restore,episode_reward_min,date,time_total_s,time_since_restore,pid,episode_reward_mean,info/num_steps_trained,experiment_id,episodes_total,info/grad_time_ms,node_ip,info/sample_peak_throughput
200,130110.227,False,864.1999999999821,811.53,0.35665454651272954,0.5966582497921009,0.6947964911911053,239.987,555.5,420159,zack-XPS-15-9560,420159,0.001,420159,1576698814,571,0,0.1657857894897461,571,-1526.0999999999062,2019-12-18_11-53-34,165.6781837940216,165.6781837940216,14336,-3.219000000019756,420159,a9b21437e7334a98a7a8412aedf56ff3,523,4.269,10.142.78.137,2314.706
200,130113.86,False,864.1999999999821,811.53,0.35665454651272954,0.5966582497921009,0.6947964911911053,240.391,555.5,420359,zack-XPS-15-9560,420359,0.001,420359,1576698814,572,0,0.17122292518615723,572,-1526.0999999999062,2019-12-18_11-53-34,165.84940671920776,165.84940671920776,14336,-3.219000000019756,420359,a9b21437e7334a98a7a8412aedf56ff3,523,4.269,10.142.78.137,2310.82
599,126871.477,False,864.1999999999821,823.4,0.3548071631792805,0.5962886830220605,0.6914049822119033,234.233,526.3,420958,zack-XPS-15-9560,420958,0.001,420958,1576698814,573,1,0.25644731521606445,573,-1526.0999999999062,2019-12-18_11-53-34,166.10585403442383,166.10585403442383,14336,-2.0280000000201346,420958,a9b21437e7334a98a7a8412aedf56ff3,524,4.148,10.142.78.137,2246.913
830,130843.604,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,241.503,569.3,421788,zack-XPS-15-9560,421788,0.001,421788,1576698814,574,0,0.29323744773864746,574,-1526.0999999999062,2019-12-18_11-53-34,166.39909148216248,166.39909148216248,14336,-2.0280000000201355,421788,a9b21437e7334a98a7a8412aedf56ff3,524,4.351,10.142.78.137,2357.317
649,132268.644,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,238.768,565.1,422437,zack-XPS-15-9560,422437,0.001,422437,1576698814,575,0,0.2570362091064453,575,-1526.0999999999062,2019-12-18_11-53-34,166.65612769126892,166.65612769126892,14336,-2.0280000000201355,422437,a9b21437e7334a98a7a8412aedf56ff3,524,4.272,10.142.78.137,2366.732
401,132392.261,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,238.393,565.0,422838,zack-XPS-15-9560,422838,0.001,422838,1576698815,576,0,0.21174287796020508,576,-1526.0999999999062,2019-12-18_11-53-35,166.86787056922913,166.86787056922913,14336,-2.0280000000201355,422838,a9b21437e7334a98a7a8412aedf56ff3,524,4.268,10.142.78.137,2370.035
400,140092.469,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,227.574,499.5,423238,zack-XPS-15-9560,423238,0.001,423238,1576698815,577,0,0.2296907901763916,577,-1526.0999999999062,2019-12-18_11-53-35,167.09756135940552,167.09756135940552,14336,-2.0280000000201355,423238,a9b21437e7334a98a7a8412aedf56ff3,524,3.566,10.142.78.137,2194.887
233,134626.316,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,218.273,446.0,423471,zack-XPS-15-9560,423471,0.001,423471,1576698815,578,0,0.1868126392364502,578,-1526.0999999999062,2019-12-18_11-53-35,167.28437399864197,167.28437399864197,14336,-2.0280000000201355,423471,a9b21437e7334a98a7a8412aedf56ff3,524,3.313,10.142.78.137,2043.309
200,130442.478,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,210.585,406.0,423671,zack-XPS-15-9560,423671,0.001,423671,1576698815,579,0,0.17753291130065918,579,-1526.0999999999062,2019-12-18_11-53-35,167.46190690994263,167.46190690994263,14336,-2.0280000000201355,423671,a9b21437e7334a98a7a8412aedf56ff3,524,3.112,10.142.78.137,1927.961
200,129378.088,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,208.968,391.2,423871,zack-XPS-15-9560,423871,0.001,423871,1576698815,580,0,0.17702293395996094,580,-1526.0999999999062,2019-12-18_11-53-35,167.6389298439026,167.6389298439026,14336,-2.0280000000201355,423871,a9b21437e7334a98a7a8412aedf56ff3,524,3.024,10.142.78.137,1872.057
200,129043.328,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,209.819,391.2,424071,zack-XPS-15-9560,424071,0.001,424071,1576698816,581,0,0.17440009117126465,581,-1526.0999999999062,2019-12-18_11-53-36,167.81332993507385,167.81332993507385,14336,-2.0280000000201355,424071,a9b21437e7334a98a7a8412aedf56ff3,524,3.032,10.142.78.137,1864.463
200,129338.314,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,208.637,391.2,424271,zack-XPS-15-9560,424271,0.001,424271,1576698816,582,0,0.1593163013458252,582,-1526.0999999999062,2019-12-18_11-53-36,167.97264623641968,167.97264623641968,14336,-2.0280000000201355,424271,a9b21437e7334a98a7a8412aedf56ff3,524,3.025,10.142.78.137,1875.028
200,126984.013,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,199.836,351.3,424471,zack-XPS-15-9560,424471,0.001,424471,1576698816,583,0,0.16580533981323242,583,-1526.0999999999062,2019-12-18_11-53-36,168.1384515762329,168.1384515762329,14336,-2.0280000000201355,424471,a9b21437e7334a98a7a8412aedf56ff3,524,2.766,10.142.78.137,1757.944
200,116773.973,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,187.262,288.3,424671,zack-XPS-15-9560,424671,0.001,424671,1576698816,584,0,0.16452264785766602,584,-1526.0999999999062,2019-12-18_11-53-36,168.30297422409058,168.30297422409058,14336,-2.0280000000201355,424671,a9b21437e7334a98a7a8412aedf56ff3,524,2.469,10.142.78.137,1539.552
200,107425.167,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,178.592,243.4,424871,zack-XPS-15-9560,424871,0.001,424871,1576698816,585,0,0.16827988624572754,585,-1526.0999999999062,2019-12-18_11-53-36,168.4712541103363,168.4712541103363,14336,-2.0280000000201355,424871,a9b21437e7334a98a7a8412aedf56ff3,524,2.266,10.142.78.137,1362.882
200,102529.676,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,174.152,223.3,425071,zack-XPS-15-9560,425071,0.001,425071,1576698816,586,0,0.16640877723693848,586,-1526.0999999999062,2019-12-18_11-53-36,168.63766288757324,168.63766288757324,14336,-2.0280000000201355,425071,a9b21437e7334a98a7a8412aedf56ff3,524,2.178,10.142.78.137,1282.212
200,98117.737,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,168.387,203.3,425271,zack-XPS-15-9560,425271,0.001,425271,1576698817,587,0,0.17092370986938477,587,-1526.0999999999062,2019-12-18_11-53-37,168.80858659744263,168.80858659744263,14336,-2.0280000000201355,425271,a9b21437e7334a98a7a8412aedf56ff3,524,2.072,10.142.78.137,1207.341
200,98362.018,False,864.1999999999821,823.4,0.3548071631792804,0.5962886830220605,0.6914049822119033,166.215,200.0,425471,zack-XPS-15-9560,425471,0.001,425471,1576698817,588,0,0.16464781761169434,588,-1526.0999999999062,2019-12-18_11-53-37,168.97323441505432,168.97323441505432,14336,-2.0280000000201355,425471,a9b21437e7334a98a7a8412aedf56ff3,524,2.033,10.142.78.137,1203.263
1036,117451.777,False,864.1999999999821,854.1,0.35104056067262535,0.5955254755773156,0.6844766736531498,182.595,283.6,426507,zack-XPS-15-9560,426507,0.001,426507,1576698817,589,2,0.3451206684112549,589,-1526.0999999999062,2019-12-18_11-53-37,169.31835508346558,169.31835508346558,14336,3.434999999979025,426507,a9b21437e7334a98a7a8412aedf56ff3,526,2.415,10.142.78.137,1553.168
508,122001.441,False,864.1999999999821,854.1,0.35104056067262535,0.5955254755773156,0.6844766736531498,188.154,314.4,427015,zack-XPS-15-9560,427015,0.001,427015,1576698817,590,0,0.2341780662536621,590,-1526.0999999999062,2019-12-18_11-53-37,169.55253314971924,169.55253314971924,14336,3.4349999999790204,427015,a9b21437e7334a98a7a8412aedf56ff3,526,2.577,10.142.78.137,1670.971
317,124128.773,False,864.1999999999821,857.56,0.3491644032552507,0.595144477033465,0.681024118969203,189.982,326.1,427332,zack-XPS-15-9560,427332,0.001,427332,1576698818,591,1,0.19316959381103516,591,-1526.0999999999062,2019-12-18_11-53-38,169.74570274353027,169.74570274353027,14336,-1.2030000000210543,427332,a9b21437e7334a98a7a8412aedf56ff3,527,2.627,10.142.78.137,1716.477
933,132557.212,False,864.1999999999821,856.4,0.3473028462382867,0.5947688331505774,0.6775999683740488,207.521,399.4,428265,zack-XPS-15-9560,428265,0.001,428265,1576698818,592,1,0.3386666774749756,592,-1526.0999999999062,2019-12-18_11-53-38,170.08436942100525,170.08436942100525,14336,0.9239999999790552,428265,a9b21437e7334a98a7a8412aedf56ff3,528,3.013,10.142.78.137,1924.628
698,136834.024,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,218.588,449.2,428963,zack-XPS-15-9560,428963,0.001,428963,1576698818,593,1,0.2792325019836426,593,-1526.0999999999062,2019-12-18_11-53-38,170.3636019229889,170.3636019229889,14336,7.031999999979024,428963,a9b21437e7334a98a7a8412aedf56ff3,529,3.283,10.142.78.137,2055.008
489,138401.321,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,225.541,478.1,429452,zack-XPS-15-9560,429452,0.001,429452,1576698818,594,0,0.23584342002868652,594,-1526.0999999999062,2019-12-18_11-53-38,170.59944534301758,170.59944534301758,14336,7.031999999979022,429452,a9b21437e7334a98a7a8412aedf56ff3,529,3.454,10.142.78.137,2119.794
400,140925.808,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,230.206,498.1,429852,zack-XPS-15-9560,429852,0.001,429852,1576698819,595,0,0.21573233604431152,595,-1526.0999999999062,2019-12-18_11-53-39,170.8151776790619,170.8151776790619,14336,7.031999999979022,429852,a9b21437e7334a98a7a8412aedf56ff3,529,3.534,10.142.78.137,2163.711
400,143554.388,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,234.317,518.1,430252,zack-XPS-15-9560,430252,0.001,430252,1576698819,596,0,0.20828628540039062,596,-1526.0999999999062,2019-12-18_11-53-39,171.02346396446228,171.02346396446228,14336,7.031999999979022,430252,a9b21437e7334a98a7a8412aedf56ff3,529,3.609,10.142.78.137,2211.108
400,144922.784,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,238.69,538.1,430652,zack-XPS-15-9560,430652,0.001,430652,1576698819,597,0,0.21571826934814453,597,-1526.0999999999062,2019-12-18_11-53-39,171.23918223381042,171.23918223381042,14336,7.031999999979022,430652,a9b21437e7334a98a7a8412aedf56ff3,529,3.713,10.142.78.137,2254.387
400,145802.282,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,243.724,558.1,431052,zack-XPS-15-9560,431052,0.001,431052,1576698819,598,0,0.21616625785827637,598,-1526.0999999999062,2019-12-18_11-53-39,171.4553484916687,171.4553484916687,14336,7.031999999979022,431052,a9b21437e7334a98a7a8412aedf56ff3,529,3.828,10.142.78.137,2289.89
400,139467.927,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,232.792,494.5,431452,zack-XPS-15-9560,431452,0.001,431452,1576698820,599,0,0.2330329418182373,599,-1526.0999999999062,2019-12-18_11-53-40,171.68838143348694,171.68838143348694,14336,7.031999999979022,431452,a9b21437e7334a98a7a8412aedf56ff3,529,3.546,10.142.78.137,2124.215
400,139459.347,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,232.809,483.7,431852,zack-XPS-15-9560,431852,0.001,431852,1576698820,600,0,0.2336130142211914,600,-1526.0999999999062,2019-12-18_11-53-40,171.92199444770813,171.92199444770813,14336,7.031999999979022,431852,a9b21437e7334a98a7a8412aedf56ff3,529,3.468,10.142.78.137,2077.67
291,138183.488,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,231.526,481.1,432143,zack-XPS-15-9560,432143,0.001,432143,1576698820,601,0,0.18053102493286133,601,-1526.0999999999062,2019-12-18_11-53-40,172.102525472641,172.102525472641,14336,7.031999999979022,432143,a9b21437e7334a98a7a8412aedf56ff3,529,3.482,10.142.78.137,2077.955
200,129215.4,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,214.48,407.8,432343,zack-XPS-15-9560,432343,0.001,432343,1576698820,602,0,0.16484570503234863,602,-1526.0999999999062,2019-12-18_11-53-40,172.26737117767334,172.26737117767334,14336,7.031999999979022,432343,a9b21437e7334a98a7a8412aedf56ff3,529,3.156,10.142.78.137,1901.344
200,124127.738,False,864.1999999999821,855.75,0.3454549359492771,0.594396711844435,0.6742013340984316,202.691,358.0,432543,zack-XPS-15-9560,432543,0.001,432543,1576698820,603,0,0.15858721733093262,603,-1526.0999999999062,2019-12-18_11-53-40,172.42595839500427,172.42595839500427,14336,7.031999999979022,432543,a9b21437e7334a98a7a8412aedf56ff3,529,2.884,10.142.78.137,1766.238
647,127899.532,False,864.1999999999821,876.56,0.3435961001705477,0.5940191876820254,0.6707806957962329,205.586,373.8,433190,zack-XPS-15-9560,433190,0.001,433190,1576698821,604,1,0.26513218879699707,604,-1526.0999999999062,2019-12-18_11-53-41,172.69109058380127,172.69109058380127,14336,11.365999999979103,433190,a9b21437e7334a98a7a8412aedf56ff3,530,2.923,10.142.78.137,1818.22
600,129315.179,False,864.1999999999821,876.56,0.3435961001705477,0.5940191876820256,0.670780695796233,210.488,393.8,433790,zack-XPS-15-9560,433790,0.001,433790,1576698821,605,0,0.26601290702819824,605,-1526.0999999999062,2019-12-18_11-53-41,172.95710349082947,172.95710349082947,14336,11.365999999979108,433790,a9b21437e7334a98a7a8412aedf56ff3,530,3.045,10.142.78.137,1870.886
495,130058.188,False,864.1999999999821,876.56,0.3435961001705477,0.5940191876820256,0.670780695796233,213.792,403.3,434285,zack-XPS-15-9560,434285,0.001,434285,1576698821,606,0,0.2418498992919922,606,-1526.0999999999062,2019-12-18_11-53-41,173.19895339012146,173.19895339012146,14336,11.365999999979108,434285,a9b21437e7334a98a7a8412aedf56ff3,530,3.101,10.142.78.137,1886.414
400,129615.711,False,864.1999999999821,876.56,0.3435961001705477,0.5940191876820256,0.670780695796233,212.608,403.3,434685,zack-XPS-15-9560,434685,0.001,434685,1576698821,607,0,0.20398783683776855,607,-1526.0999999999062,2019-12-18_11-53-41,173.40294122695923,173.40294122695923,14336,11.365999999979108,434685,a9b21437e7334a98a7a8412aedf56ff3,530,3.112,10.142.78.137,1896.914
400,130489.602,False,864.1999999999821,876.56,0.3435961001705477,0.5940191876820256,0.670780695796233,212.689,403.3,435085,zack-XPS-15-9560,435085,0.001,435085,1576698821,608,0,0.2167215347290039,608,-1526.0999999999062,2019-12-18_11-53-41,173.61966276168823,173.61966276168823,14336,11.365999999979108,435085,a9b21437e7334a98a7a8412aedf56ff3,530,3.091,10.142.78.137,1896.197
749,134168.249,False,864.1999999999821,884.17,0.34173918993330543,0.5936410890028576,0.6673651464948887,217.907,438.2,435834,zack-XPS-15-9560,435834,0.001,435834,1576698822,609,1,0.28697729110717773,609,-1526.0999999999062,2019-12-18_11-53-42,173.9066400527954,173.9066400527954,14336,15.695999999978882,435834,a9b21437e7334a98a7a8412aedf56ff3,531,3.266,10.142.78.137,2010.954
400,134195.679,False,864.1999999999821,884.17,0.34173918993330554,0.5936410890028576,0.6673651464948885,217.374,438.2,436234,zack-XPS-15-9560,436234,0.001,436234,1576698822,610,0,0.2282400131225586,610,-1526.0999999999062,2019-12-18_11-53-42,174.13488006591797,174.13488006591797,14336,15.695999999978882,436234,a9b21437e7334a98a7a8412aedf56ff3,531,3.265,10.142.78.137,2015.884
400,136128.314,False,864.1999999999821,884.17,0.34173918993330554,0.5936410890028576,0.6673651464948885,221.156,449.1,436634,zack-XPS-15-9560,436634,0.001,436634,1576698822,611,0,0.2186739444732666,611,-1526.0999999999062,2019-12-18_11-53-42,174.35355401039124,174.35355401039124,14336,15.695999999978882,436634,a9b21437e7334a98a7a8412aedf56ff3,531,3.299,10.142.78.137,2030.689
660,138745.234,False,864.1999999999821,886.92,0.3380474173174203,0.5928930565871199,0.6605741524989079,233.236,495.1,437294,zack-XPS-15-9560,437294,0.001,437294,1576698823,612,2,0.2884039878845215,612,-1526.0999999999062,2019-12-18_11-53-43,174.64195799827576,174.64195799827576,14336,31.20499999997864,437294,a9b21437e7334a98a7a8412aedf56ff3,533,3.568,10.142.78.137,2122.744
200,138332.095,False,864.1999999999821,886.92,0.3380474173174202,0.5928930565871199,0.6605741524989078,234.419,495.1,437494,zack-XPS-15-9560,437494,0.001,437494,1576698823,613,0,0.1705183982849121,613,-1526.0999999999062,2019-12-18_11-53-43,174.81247639656067,174.81247639656067,14336,31.204999999978646,437494,a9b21437e7334a98a7a8412aedf56ff3,533,3.579,10.142.78.137,2112.029
520,135815.075,False,864.1999999999821,885.64,0.33624733044992666,0.5925363541399864,0.6572656853359162,235.582,482.4,438014,zack-XPS-15-9560,438014,0.001,438014,1576698823,614,1,0.27654385566711426,614,-1526.0999999999062,2019-12-18_11-53-43,175.08902025222778,175.08902025222778,14336,31.695999999978653,438014,a9b21437e7334a98a7a8412aedf56ff3,534,3.552,10.142.78.137,2047.699
400,134992.181,False,864.1999999999821,885.64,0.33624733044992666,0.5925363541399864,0.6572656853359162,229.97,462.4,438414,zack-XPS-15-9560,438414,0.001,438414,1576698823,615,0,0.20860505104064941,615,-1526.0999999999062,2019-12-18_11-53-43,175.29762530326843,175.29762530326843,14336,31.695999999978653,438414,a9b21437e7334a98a7a8412aedf56ff3,534,3.425,10.142.78.137,2010.696
649,136845.809,False,864.1999999999821,886.29,0.3344803007779582,0.5921909655492739,0.6540197102584928,231.897,477.8,439063,zack-XPS-15-9560,439063,0.001,439063,1576698823,616,1,0.26180505752563477,616,-1526.0999999999062,2019-12-18_11-53-43,175.55943036079407,175.55943036079407,14336,33.30599999997848,439063,a9b21437e7334a98a7a8412aedf56ff3,535,3.492,10.142.78.137,2060.402
600,124058.213,False,864.1999999999821,886.29,0.3344803007779582,0.592190965549274,0.6540197102584929,236.203,497.8,439663,zack-XPS-15-9560,439663,0.001,439663,1576698824,617,0,0.2522547245025635,617,-1526.0999999999062,2019-12-18_11-53-44,175.81168508529663,175.81168508529663,14336,33.30599999997848,439663,a9b21437e7334a98a7a8412aedf56ff3,535,4.013,10.142.78.137,2107.509
600,124722.801,False,864.1999999999821,886.29,0.3344803007779582,0.592190965549274,0.6540197102584929,240.319,517.8,440263,zack-XPS-15-9560,440263,0.001,440263,1576698824,618,0,0.2593097686767578,618,-1526.0999999999062,2019-12-18_11-53-44,176.0709948539734,176.0709948539734,14336,33.30599999997848,440263,a9b21437e7334a98a7a8412aedf56ff3,535,4.152,10.142.78.137,2154.637
554,122195.621,False,864.1999999999821,886.29,0.3344803007779582,0.592190965549274,0.6540197102584929,235.845,498.3,440817,zack-XPS-15-9560,440817,0.001,440817,1576698824,619,0,0.24138951301574707,619,-1526.0999999999062,2019-12-18_11-53-44,176.31238436698914,176.31238436698914,14336,33.30599999997848,440817,a9b21437e7334a98a7a8412aedf56ff3,535,4.078,10.142.78.137,2112.833
400,121745.054,False,864.1999999999821,886.29,0.3344803007779582,0.592190965549274,0.6540197102584929,234.572,498.3,441217,zack-XPS-15-9560,441217,0.001,441217,1576698824,620,0,0.21569514274597168,620,-1526.0999999999062,2019-12-18_11-53-44,176.5280795097351,176.5280795097351,14336,33.30599999997848,441217,a9b21437e7334a98a7a8412aedf56ff3,535,4.093,10.142.78.137,2124.295
312,119989.937,False,864.1999999999821,886.29,0.3344803007779582,0.592190965549274,0.6540197102584929,232.568,489.5,441529,zack-XPS-15-9560,441529,0.001,441529,1576698825,621,0,0.19845223426818848,621,-1526.0999999999062,2019-12-18_11-53-45,176.7265317440033,176.7265317440033,14336,33.30599999997848,441529,a9b21437e7334a98a7a8412aedf56ff3,535,4.08,10.142.78.137,2104.76
